borough,AD,ED,regs_total_2025,reg_dem,reg_rep,reg_oth
QN,26,053,1264,643,238,383
QN,26,054,1264,643,238,383
QN,26,055,1264,643,238,383
QN,26,056,1264,643,238,383
QN,26,057,1264,643,238,383
QN,26,058,1264,643,238,383
QN,26,059,1264,643,238,383
QN,26,060,1264,643,238,383
QN,26,061,1264,643,238,383
QN,26,062,1264,643,238,383
QN,26,063,1264,643,238,383
QN,26,064,1264,643,238,383
QN,26,065,1264,643,238,383
QN,27,001,1047,545,187,315
QN,27,002,1047,545,187,315
QN,27,003,1047,545,187,315
QN,27,004,1047,545,187,315
QN,27,005,1047,545,187,315
QN,27,006,1047,545,187,315
QN,27,007,1047,545,187,315
QN,27,008,1047,545,187,315
QN,27,009,1047,545,187,315
QN,27,010,1047,545,187,315
QN,27,011,1046,545,186,315
QN,27,012,1046,545,186,315
QN,27,013,1046,545,186,315
QN,27,014,1046,545,186,315
QN,27,015,1046,545,186,315
QN,27,016,1046,545,186,315
QN,27,017,1046,545,186,315
QN,27,018,1046,545,186,315
QN,27,019,1046,545,186,315
QN,27,020,1045,545,186,314
QN,27,021,1045,545,186,314
QN,27,022,1045,545,186,314
QN,27,023,1045,545,186,314
QN,27,024,1045,545,186,314
QN,27,025,1045,545,186,314
QN,27,026,1045,545,186,314
QN,27,027,1045,545,186,314
QN,27,028,1045,545,186,314
QN,27,029,1045,545,186,314
QN,27,030,1045,545,186,314
QN,27,031,1045,545,186,314
QN,27,032,1045,545,186,314
QN,27,033,1044,545,186,313
QN,27,034,1044,545,186,313
QN,27,035,1044,545,186,313
QN,27,036,1044,545,186,313
QN,27,037,1044,545,186,313
QN,27,038,1044,545,186,313
QN,27,039,1044,545,186,313
QN,27,040,1044,545,186,313
QN,27,041,1044,545,186,313
QN,27,042,1044,545,186,313
QN,27,043,1044,545,186,313
QN,27,044,1044,545,186,313
QN,27,045,1044,545,186,313
QN,27,046,1044,545,186,313
QN,27,047,1043,545,186,312
QN,27,048,1043,545,186,312
QN,27,049,1043,545,186,312
QN,27,050,1043,545,186,312
QN,27,051,1042,545,186,311
QN,27,052,1042,545,186,311
QN,27,053,1042,545,186,311
QN,27,054,1042,545,186,311
QN,27,055,1042,545,186,311
QN,27,056,1042,545,186,311
QN,27,057,1042,545,186,311
QN,27,058,1042,545,186,311
QN,27,059,1042,545,186,311
QN,27,060,1042,545,186,311
QN,27,061,1042,545,186,311
QN,27,062,1042,545,186,311
QN,27,063,1042,545,186,311
QN,27,064,1041,544,186,311
QN,27,065,1041,544,186,311
QN,27,067,1041,544,186,311
QN,27,068,1041,544,186,311
QN,28,001,1110,586,197,327
QN,28,002,1110,586,197,327
QN,28,003,1110,586,197,327
QN,28,004,1110,586,197,327
QN,28,005,1110,586,197,327
QN,28,006,1110,586,197,327
QN,28,007,1110,586,197,327
QN,28,008,1110,586,197,327
QN,28,009,1110,586,197,327
QN,28,010,1110,586,197,327
QN,28,011,1110,586,197,327
QN,28,012,1110,586,197,327
QN,28,013,1110,586,197,327
QN,28,014,1110,586,197,327
QN,28,015,1109,586,197,326
QN,28,016,1109,586,197,326
QN,28,017,1109,586,197,326
QN,28,018,1109,586,197,326
QN,28,019,1109,586,197,326
QN,28,020,1109,586,197,326
QN,28,021,1109,586,197,326
QN,28,022,1109,586,197,326
QN,28,023,1109,586,197,326
QN,28,024,1109,586,197,326
QN,28,025,1109,586,197,326
QN,28,026,1107,585,197,325
QN,28,027,1107,585,197,325
QN,28,028,1107,585,197,325
QN,28,029,1107,585,197,325
QN,28,030,1107,585,197,325
QN,28,031,1107,585,197,325
QN,28,032,1107,585,197,325
QN,28,033,1107,585,197,325
QN,28,034,1107,585,197,325
QN,28,035,1107,585,197,325
QN,28,036,1107,585,197,325
QN,28,037,1107,585,197,325
QN,28,038,1107,585,197,325
QN,28,039,1107,585,197,325
QN,28,040,1107,585,197,325
QN,28,041,1107,585,197,325
QN,28,042,1107,585,197,325
QN,28,043,1107,585,197,325
QN,28,044,1107,585,197,325
QN,28,045,1107,585,197,325
QN,28,046,1107,585,197,325
QN,28,047,1107,585,197,325
QN,28,048,1107,585,197,325
QN,28,049,1107,585,197,325
QN,28,050,1107,585,197,325
QN,28,051,1107,585,197,325
QN,28,052,1107,585,197,325
QN,28,053,1107,585,197,325
QN,28,054,1106,585,197,324
QN,28,055,1106,585,197,324
QN,28,056,1106,585,197,324
QN,28,057,1106,585,197,324
QN,28,058,1106,585,197,324
QN,28,059,1106,585,197,324
QN,28,060,1106,585,197,324
QN,28,061,1106,585,197,324
QN,28,062,1106,585,197,324
QN,28,063,1105,585,197,323
QN,28,064,1105,585,197,323
QN,28,065,1105,585,197,323
QN,28,066,1105,585,197,323
QN,28,067,1104,585,196,323
QN,28,068,1104,585,196,323
QN,28,069,1104,585,196,323
QN,28,070,1104,585,196,323
QN,28,071,1104,585,196,323
QN,28,072,1104,585,196,323
QN,28,073,1104,585,196,323
QN,28,074,1104,585,196,323
QN,28,075,1104,585,196,323
QN,29,001,1284,954,62,268
QN,29,002,1284,954,62,268
QN,29,003,1284,954,62,268
QN,29,004,1284,954,62,268
QN,29,005,1283,954,62,267
QN,29,006,1282,954,61,267
QN,29,007,1282,954,61,267
QN,29,008,1282,954,61,267
QN,29,009,1282,954,61,267
QN,29,010,1282,954,61,267
QN,29,011,1282,954,61,267
QN,29,012,1282,954,61,267
QN,29,013,1281,953,61,267
QN,29,014,1281,953,61,267
QN,29,015,1280,953,61,266
QN,29,016,1280,953,61,266
QN,29,017,1280,953,61,266
QN,29,018,1280,953,61,266
QN,29,019,1280,953,61,266
QN,29,020,1280,953,61,266
QN,29,021,1280,953,61,266
QN,29,022,1280,953,61,266
QN,29,023,1280,953,61,266
QN,29,024,1280,953,61,266
QN,29,025,1280,953,61,266
QN,29,026,1280,953,61,266
QN,29,027,1280,953,61,266
QN,29,028,1280,953,61,266
QN,29,029,1279,953,61,265
QN,29,030,1279,953,61,265
QN,29,031,1279,953,61,265
QN,29,032,1279,953,61,265
QN,29,033,1279,953,61,265
QN,29,034,1278,953,61,264
QN,29,035,1278,953,61,264
QN,29,036,1278,953,61,264
QN,29,037,1278,953,61,264
QN,29,038,1278,953,61,264
QN,29,039,1278,953,61,264
QN,29,040,1278,953,61,264
QN,29,041,1278,953,61,264
QN,29,042,1278,953,61,264
QN,29,043,1278,953,61,264
QN,29,044,1278,953,61,264
QN,29,045,1278,953,61,264
QN,29,046,1278,953,61,264
QN,29,047,1278,953,61,264
QN,29,048,1278,953,61,264
QN,29,049,1278,953,61,264
QN,29,050,1278,953,61,264
QN,29,051,1278,953,61,264
QN,29,052,1278,953,61,264
QN,29,053,1278,953,61,264
QN,29,054,1278,953,61,264
QN,29,055,1278,953,61,264
QN,29,056,1278,953,61,264
QN,29,057,1278,953,61,264
QN,29,058,1278,953,61,264
QN,29,059,1278,953,61,264
QN,29,060,1278,953,61,264
QN,29,061,1278,953,61,264
QN,29,062,1278,953,61,264
QN,29,063,1278,953,61,264
QN,29,064,1278,953,61,264
QN,29,065,1278,953,61,264
QN,29,066,1278,953,61,264
QN,30,001,1078,598,136,344
QN,30,002,1078,598,136,344
QN,30,003,1078,598,136,344
QN,30,004,1078,598,136,344
QN,30,005,1078,598,136,344
QN,30,006,1078,598,136,344
QN,30,007,1078,598,136,344
QN,30,008,1078,598,136,344
QN,30,009,1078,598,136,344
QN,30,010,1078,598,136,344
QN,30,011,1078,598,136,344
QN,30,012,1078,598,136,344
QN,30,013,1078,598,136,344
QN,30,014,1078,598,136,344
QN,30,015,1078,598,136,344
QN,30,016,1078,598,136,344
QN,30,017,1078,598,136,344
QN,30,018,1077,598,136,343
QN,30,019,1077,598,136,343
QN,30,020,1077,598,136,343
QN,30,021,1077,598,136,343
QN,30,022,1077,598,136,343
QN,30,023,1077,598,136,343
QN,30,024,1077,598,136,343
QN,30,025,1077,598,136,343
QN,30,026,1077,598,136,343
QN,30,027,1077,598,136,343
QN,30,028,1076,598,135,343
QN,30,029,1076,598,135,343
QN,30,030,1076,598,135,343
QN,30,031,1076,598,135,343
QN,30,032,1076,598,135,343
QN,30,033,1076,598,135,343
QN,30,034,1076,598,135,343
QN,30,035,1076,598,135,343
QN,30,036,1076,598,135,343
QN,30,037,1076,598,135,343
QN,30,038,1075,598,135,342
QN,30,039,1075,598,135,342
QN,30,040,1075,598,135,342
QN,30,041,1075,598,135,342
QN,30,042,1075,598,135,342
QN,30,043,1074,597,135,342
QN,30,044,1074,597,135,342
QN,30,045,1074,597,135,342
QN,30,046,1074,597,135,342
QN,30,047,1073,597,135,341
QN,30,048,1073,597,135,341
QN,30,049,1073,597,135,341
QN,30,050,1073,597,135,341
QN,30,051,1073,597,135,341
QN,30,052,1073,597,135,341
QN,30,053,1073,597,135,341
QN,30,054,1072,597,135,340
QN,30,055,1072,597,135,340
QN,30,056,1072,597,135,340
QN,30,057,1072,597,135,340
QN,30,058,1072,597,135,340
QN,30,059,1072,597,135,340
QN,31,001,2632,1917,165,550
QN,31,002,2632,1917,165,550
QN,31,003,2632,1917,165,550
QN,31,004,2631,1916,165,550
QN,31,005,2631,1916,165,550
QN,31,006,2631,1916,165,550
QN,31,007,2630,1916,165,549
QN,31,008,2630,1916,165,549
QN,31,009,2630,1916,165,549
QN,31,010,2629,1916,164,549
QN,31,011,2629,1916,164,549
QN,31,012,2629,1916,164,549
QN,31,013,2629,1916,164,549
QN,31,014,2629,1916,164,549
QN,31,015,2629,1916,164,549
QN,31,016,2629,1916,164,549
QN,31,017,2628,1916,164,548
QN,31,018,2628,1916,164,548
QN,31,019,2628,1916,164,548
QN,31,020,2628,1916,164,548
QN,31,021,2628,1916,164,548
QN,31,022,2628,1916,164,548
QN,31,023,2628,1916,164,548
QN,31,024,2628,1916,164,548
QN,31,025,2628,1916,164,548
QN,31,026,2628,1916,164,548
QN,31,027,2628,1916,164,548
QN,31,028,2627,1916,164,547
QN,31,029,2627,1916,164,547
QN,31,030,2627,1916,164,547
QN,31,031,2627,1916,164,547
QN,31,032,2627,1916,164,547
QN,31,033,2627,1916,164,547
QN,31,034,2627,1916,164,547
QN,31,035,2627,1916,164,547
QN,31,036,2627,1916,164,547
QN,31,037,2627,1916,164,547
QN,31,038,2627,1916,164,547
QN,31,039,2627,1916,164,547
QN,31,040,2627,1916,164,547
QN,31,041,2627,1916,164,547
QN,31,042,2627,1916,164,547
QN,31,043,2627,1916,164,547
QN,31,044,2627,1916,164,547
QN,31,045,2627,1916,164,547
QN,31,046,2626,1916,164,546
QN,31,047,2626,1916,164,546
QN,31,048,2626,1916,164,546
QN,31,049,2626,1916,164,546
QN,31,050,2626,1916,164,546
QN,31,051,2626,1916,164,546
QN,31,052,2626,1916,164,546
QN,31,053,2626,1916,164,546
QN,31,054,2626,1916,164,546
QN,31,055,2626,1916,164,546
QN,31,056,2626,1916,164,546
QN,31,057,2626,1916,164,546
QN,31,058,2626,1916,164,546
QN,31,059,2626,1916,164,546
QN,31,060,2626,1916,164,546
QN,31,061,2626,1916,164,546
QN,31,062,2626,1916,164,546
QN,31,063,2626,1916,164,546
QN,32,001,2578,1869,143,566
QN,32,002,2577,1869,143,565
QN,32,003,2577,1869,143,565
QN,32,004,2577,1869,143,565
QN,32,005,2577,1869,143,565
QN,32,006,2577,1869,143,565
QN,32,007,2577,1869,143,565
QN,32,008,2577,1869,143,565
QN,32,009,2577,1869,143,565
QN,32,010,2577,1869,143,565
QN,32,011,2576,1868,143,565
QN,32,012,2576,1868,143,565
QN,32,013,2576,1868,143,565
QN,32,014,2576,1868,143,565
QN,32,015,2576,1868,143,565
QN,32,016,2576,1868,143,565
QN,32,017,2576,1868,143,565
QN,32,018,2576,1868,143,565
QN,32,019,2576,1868,143,565
QN,32,020,2576,1868,143,565
QN,32,021,2576,1868,143,565
QN,32,022,2576,1868,143,565
QN,32,023,2575,1868,143,564
QN,32,024,2575,1868,143,564
QN,32,025,2575,1868,143,564
QN,32,026,2575,1868,143,564
QN,32,027,2575,1868,143,564
QN,32,028,2575,1868,143,564
QN,32,029,2575,1868,143,564
QN,32,030,2575,1868,143,564
QN,32,031,2575,1868,143,564
QN,32,032,2575,1868,143,564
QN,32,033,2575,1868,143,564
QN,32,034,2575,1868,143,564
QN,32,035,2575,1868,143,564
QN,32,036,2575,1868,143,564
QN,32,037,2575,1868,143,564
QN,32,038,2575,1868,143,564
QN,32,039,2575,1868,143,564
QN,32,040,2575,1868,143,564
QN,32,041,2575,1868,143,564
QN,32,042,2575,1868,143,564
QN,32,043,2575,1868,143,564
QN,32,044,2575,1868,143,564
QN,32,045,2574,1868,142,564
QN,32,046,2574,1868,142,564
QN,32,047,2574,1868,142,564
QN,32,048,2574,1868,142,564
QN,32,049,2574,1868,142,564
QN,32,050,2574,1868,142,564
QN,32,051,2574,1868,142,564
QN,32,052,2574,1868,142,564
QN,32,053,2574,1868,142,564
QN,32,054,2574,1868,142,564
QN,32,055,2574,1868,142,564
QN,32,056,2574,1868,142,564
QN,32,057,2574,1868,142,564
QN,32,058,2574,1868,142,564
QN,32,059,2574,1868,142,564
QN,32,060,2574,1868,142,564
QN,32,061,2574,1868,142,564
QN,32,062,2574,1868,142,564
QN,32,063,2574,1868,142,564
QN,32,064,2574,1868,142,564
QN,32,065,2573,1868,142,563
QN,32,066,2573,1868,142,563
QN,32,067,2573,1868,142,563
QN,32,068,2572,1868,142,562
QN,33,001,4713,3187,394,1132
QN,33,002,4713,3187,394,1132
QN,33,003,4713,3187,394,1132
QN,33,004,4713,3187,394,1132
QN,33,005,4713,3187,394,1132
QN,33,006,4713,3187,394,1132
QN,33,007,4713,3187,394,1132
QN,33,008,4713,3187,394,1132
QN,33,009,4712,3187,393,1132
QN,33,010,4712,3187,393,1132
QN,33,011,4712,3187,393,1132
QN,33,012,4712,3187,393,1132
QN,33,013,4712,3187,393,1132
QN,33,014,4712,3187,393,1132
QN,33,015,4712,3187,393,1132
QN,33,016,4712,3187,393,1132
QN,33,017,4712,3187,393,1132
QN,33,018,4712,3187,393,1132
QN,33,019,4712,3187,393,1132
QN,33,020,4712,3187,393,1132
QN,33,021,4712,3187,393,1132
QN,33,022,4712,3187,393,1132
QN,33,023,4712,3187,393,1132
QN,33,024,4712,3187,393,1132
QN,33,025,4712,3187,393,1132
QN,33,026,4712,3187,393,1132
QN,33,027,4712,3187,393,1132
QN,33,028,4711,3187,393,1131
QN,33,029,4710,3187,393,1130
QN,33,030,4710,3187,393,1130
QN,33,031,4710,3187,393,1130
QN,33,032,4710,3187,393,1130
QN,33,033,4710,3187,393,1130
QN,33,034,4710,3187,393,1130
QN,33,035,4710,3187,393,1130
QN,33,036,4710,3187,393,1130
QN,33,037,4710,3187,393,1130
QN,33,038,4710,3187,393,1130
QN,33,039,4710,3187,393,1130
QN,33,040,4710,3187,393,1130
QN,33,041,4710,3187,393,1130
QN,33,042,4710,3187,393,1130
QN,33,043,4710,3187,393,1130
QN,33,044,4709,3187,393,1129
QN,33,045,4709,3187,393,1129
QN,33,046,4709,3187,393,1129
QN,33,047,4707,3186,393,1128
QN,33,048,4707,3186,393,1128
QN,33,049,4707,3186,393,1128
QN,33,050,4707,3186,393,1128
QN,33,051,4707,3186,393,1128
QN,33,052,4707,3186,393,1128
QN,33,053,4707,3186,393,1128
QN,33,054,4707,3186,393,1128
QN,33,055,4707,3186,393,1128
QN,33,056,4707,3186,393,1128
QN,33,057,4707,3186,393,1128
QN,33,058,4707,3186,393,1128
QN,33,059,4707,3186,393,1128
QN,33,060,4707,3186,393,1128
QN,33,061,4707,3186,393,1128
QN,33,062,4707,3186,393,1128
QN,33,063,4707,3186,393,1128
QN,33,064,4707,3186,393,1128
QN,34,001,1188,737,129,322
QN,34,002,1188,737,129,322
QN,34,003,1188,737,129,322
QN,34,004,1188,737,129,322
QN,34,005,1188,737,129,322
QN,34,006,1188,737,129,322
QN,34,007,1188,737,129,322
QN,34,008,1188,737,129,322
QN,34,009,1187,736,129,322
QN,34,010,1187,736,129,322
QN,34,011,1187,736,129,322
QN,34,012,1187,736,129,322
QN,34,013,1187,736,129,322
QN,34,014,1187,736,129,322
QN,34,015,1187,736,129,322
QN,34,016,1187,736,129,322
QN,34,017,1187,736,129,322
QN,34,018,1187,736,129,322
QN,34,019,1186,736,129,321
QN,34,020,1186,736,129,321
QN,34,021,1186,736,129,321
QN,34,022,1185,736,129,320
QN,34,023,1185,736,129,320
QN,34,024,1185,736,129,320
QN,34,025,1185,736,129,320
QN,34,026,1185,736,129,320
QN,34,027,1185,736,129,320
QN,34,028,1185,736,129,320
QN,34,029,1185,736,129,320
QN,34,030,1185,736,129,320
QN,34,031,1185,736,129,320
QN,34,032,1185,736,129,320
QN,34,033,1185,736,129,320
QN,34,034,1185,736,129,320
QN,34,035,1185,736,129,320
QN,34,036,1185,736,129,320
QN,34,037,1185,736,129,320
QN,34,038,1184,736,129,319
QN,34,039,1184,736,129,319
QN,34,040,1184,736,129,319
QN,34,041,1184,736,129,319
QN,34,042,1184,736,129,319
QN,34,043,1184,736,129,319
QN,34,044,1184,736,129,319
QN,34,045,1184,736,129,319
QN,34,046,1184,736,129,319
QN,34,047,1184,736,129,319
QN,34,048,1184,736,129,319
QN,34,049,1184,736,129,319
QN,34,050,1183,736,129,318
QN,34,051,1183,736,129,318
QN,34,052,1183,736,129,318
QN,34,053,1183,736,129,318
QN,34,054,1183,736,129,318
QN,34,055,1183,736,129,318
QN,34,056,1183,736,129,318
QN,34,057,1182,736,128,318
QN,34,058,1182,736,128,318
QN,34,059,1182,736,128,318
QN,34,060,1182,736,128,318
QN,35,001,878,541,99,238
QN,35,002,878,541,99,238
QN,35,003,878,541,99,238
QN,35,004,878,541,99,238
QN,35,005,878,541,99,238
QN,35,006,878,541,99,238
QN,35,007,878,541,99,238
QN,35,008,878,541,99,238
QN,35,009,878,541,99,238
QN,35,010,878,541,99,238
QN,35,011,878,541,99,238
QN,35,012,878,541,99,238
QN,35,013,878,541,99,238
QN,35,014,878,541,99,238
QN,35,015,878,541,99,238
QN,35,016,878,541,99,238
QN,35,017,878,541,99,238
QN,35,018,878,541,99,238
QN,35,019,878,541,99,238
QN,35,020,878,541,99,238
QN,35,021,878,541,99,238
QN,35,022,877,541,99,237
QN,35,023,876,541,99,236
QN,35,024,876,541,99,236
QN,35,025,876,541,99,236
QN,35,026,876,541,99,236
QN,35,027,876,541,99,236
QN,35,028,876,541,99,236
QN,35,029,876,541,99,236
QN,35,030,876,541,99,236
QN,35,031,876,541,99,236
QN,35,032,876,541,99,236
QN,35,033,876,541,99,236
QN,35,034,876,541,99,236
QN,35,035,876,541,99,236
QN,35,036,876,541,99,236
QN,35,037,876,541,99,236
QN,35,038,876,541,99,236
QN,35,039,876,541,99,236
QN,35,040,876,541,99,236
QN,35,041,876,541,99,236
QN,35,042,876,541,99,236
QN,35,043,876,541,99,236
QN,35,044,876,541,99,236
QN,35,045,876,541,99,236
QN,35,046,876,541,99,236
QN,35,047,876,541,99,236
QN,35,048,876,541,99,236
QN,35,049,876,541,99,236
QN,35,050,876,541,99,236
QN,35,051,876,541,99,236
QN,35,052,876,541,99,236
QN,35,053,876,541,99,236
QN,35,054,876,541,99,236
QN,35,055,876,541,99,236
QN,35,056,875,541,98,236
QN,35,057,874,540,98,236
QN,35,058,874,540,98,236
QN,35,059,874,540,98,236
QN,35,060,874,540,98,236
QN,35,061,874,540,98,236
QN,35,062,874,540,98,236
QN,35,063,874,540,98,236
QN,35,064,873,540,98,235
QN,35,065,873,540,98,235
QN,36,001,2661,1720,249,692
QN,36,002,2661,1720,249,692
QN,36,003,2661,1720,249,692
QN,36,004,2661,1720,249,692
QN,36,005,2661,1720,249,692
QN,36,006,2661,1720,249,692
QN,36,007,2661,1720,249,692
QN,36,008,2661,1720,249,692
QN,36,009,2661,1720,249,692
QN,36,010,2661,1720,249,692
QN,36,011,2661,1720,249,692
QN,36,012,2661,1720,249,692
QN,36,013,2661,1720,249,692
QN,36,014,2661,1720,249,692
QN,36,015,2661,1720,249,692
QN,36,016,2661,1720,249,692
QN,36,017,2661,1720,249,692
QN,36,018,2661,1720,249,692
QN,36,019,2661,1720,249,692
QN,36,020,2661,1720,249,692
QN,36,021,2661,1720,249,692
QN,36,022,2661,1720,249,692
QN,36,023,2661,1720,249,692
QN,36,024,2661,1720,249,692
QN,36,025,2661,1720,249,692
QN,36,026,2660,1720,249,691
QN,36,027,2660,1720,249,691
QN,36,028,2660,1720,249,691
QN,36,029,2660,1720,249,691
QN,36,030,2660,1720,249,691
QN,36,031,2660,1720,249,691
QN,36,032,2660,1720,249,691
QN,36,033,2660,1720,249,691
QN,36,034,2660,1720,249,691
QN,36,035,2660,1720,249,691
QN,36,036,2659,1719,249,691
QN,36,037,2659,1719,249,691
QN,36,038,2658,1719,249,690
QN,36,039,2658,1719,249,690
QN,36,040,2658,1719,249,690
QN,36,041,2658,1719,249,690
QN,36,042,2658,1719,249,690
QN,36,043,2658,1719,249,690
QN,36,044,2658,1719,249,690
QN,36,045,2658,1719,249,690
QN,36,046,2657,1719,249,689
QN,36,047,2657,1719,249,689
QN,36,048,2657,1719,249,689
QN,36,049,2657,1719,249,689
QN,36,050,2657,1719,249,689
QN,36,051,2657,1719,249,689
QN,36,052,2657,1719,249,689
QN,36,053,2657,1719,249,689
QN,36,054,2657,1719,249,689
QN,36,055,2657,1719,249,689
QN,36,056,2657,1719,249,689
QN,36,057,2657,1719,249,689
QN,36,058,2657,1719,249,689
QN,36,059,2657,1719,249,689
QN,36,060,2657,1719,249,689
QN,36,061,2657,1719,249,689
QN,36,062,2657,1719,249,689
QN,36,063,2657,1719,249,689
QN,36,064,2657,1719,249,689
QN,36,065,2657,1719,249,689
QN,36,066,2656,1719,249,688
QN,36,067,2656,1719,249,688
QN,36,068,2656,1719,249,688
QN,36,069,2655,1719,248,688
QN,36,070,2655,1719,248,688
QN,38,001,5117,2857,794,1466
QN,38,002,5117,2857,794,1466
QN,38,003,5117,2857,794,1466
QN,38,004,5117,2857,794,1466
QN,38,005,5117,2857,794,1466
QN,38,006,5117,2857,794,1466
QN,38,007,5117,2857,794,1466
QN,38,008,5117,2857,794,1466
QN,38,009,5117,2857,794,1466
QN,38,010,5116,2857,794,1465
QN,38,011,5116,2857,794,1465
QN,38,012,5116,2857,794,1465
QN,38,013,5116,2857,794,1465
QN,38,014,5115,2857,794,1464
QN,38,015,5115,2857,794,1464
QN,38,016,5115,2857,794,1464
QN,38,017,5115,2857,794,1464
QN,38,018,5115,2857,794,1464
QN,38,019,5115,2857,794,1464
QN,38,020,5115,2857,794,1464
QN,38,021,5115,2857,794,1464
QN,38,022,5114,2857,794,1463
QN,38,023,5114,2857,794,1463
QN,38,024,5114,2857,794,1463
QN,38,025,5114,2857,794,1463
QN,38,026,5114,2857,794,1463
QN,38,027,5114,2857,794,1463
QN,38,028,5114,2857,794,1463
QN,38,029,5112,2856,793,1463
QN,38,030,5112,2856,793,1463
QN,38,031,5112,2856,793,1463
QN,38,032,5112,2856,793,1463
QN,38,033,5112,2856,793,1463
QN,38,034,5112,2856,793,1463
QN,38,035,5112,2856,793,1463
QN,38,036,5111,2856,793,1462
QN,38,037,5111,2856,793,1462
QN,38,038,5111,2856,793,1462
QN,38,039,5111,2856,793,1462
QN,38,040,5111,2856,793,1462
QN,38,041,5111,2856,793,1462
QN,38,042,5111,2856,793,1462
QN,38,043,5111,2856,793,1462
QN,38,044,5111,2856,793,1462
QN,38,045,5111,2856,793,1462
QN,38,046,5111,2856,793,1462
QN,38,047,5111,2856,793,1462
QN,38,048,5111,2856,793,1462
QN,38,049,5111,2856,793,1462
QN,38,050,5111,2856,793,1462
QN,38,051,5111,2856,793,1462
QN,38,052,5111,2856,793,1462
QN,38,053,5111,2856,793,1462
QN,38,054,5111,2856,793,1462
QN,38,055,5111,2856,793,1462
QN,39,001,7503,4314,997,2192
QN,39,002,7503,4314,997,2192
QN,39,003,7503,4314,997,2192
QN,39,004,7503,4314,997,2192
QN,39,005,7503,4314,997,2192
QN,39,006,7503,4314,997,2192
QN,39,007,7503,4314,997,2192
QN,39,008,7503,4314,997,2192
QN,39,009,7503,4314,997,2192
QN,39,010,7503,4314,997,2192
QN,39,011,7503,4314,997,2192
QN,39,012,7503,4314,997,2192
QN,39,013,7503,4314,997,2192
QN,39,014,7502,4314,997,2191
QN,39,015,7502,4314,997,2191
QN,39,016,7502,4314,997,2191
QN,39,017,7502,4314,997,2191
QN,39,018,7502,4314,997,2191
QN,39,019,7502,4314,997,2191
QN,39,020,7502,4314,997,2191
QN,39,021,7502,4314,997,2191
QN,39,022,7502,4314,997,2191
QN,39,023,7501,4313,997,2191
QN,39,024,7501,4313,997,2191
QN,39,025,7501,4313,997,2191
QN,39,026,7501,4313,997,2191
QN,39,027,7501,4313,997,2191
QN,39,028,7501,4313,997,2191
QN,39,029,7501,4313,997,2191
QN,39,030,7501,4313,997,2191
QN,39,031,7500,4313,996,2191
QN,39,032,7500,4313,996,2191
QN,39,033,7500,4313,996,2191
QN,39,034,7500,4313,996,2191
QN,39,035,7500,4313,996,2191
QN,39,036,7500,4313,996,2191
QN,39,037,7500,4313,996,2191
QN,39,038,7499,4313,996,2190
QN,39,039,7498,4313,996,2189
QN,39,040,7498,4313,996,2189
QN,39,041,7498,4313,996,2189
QN,39,042,7498,4313,996,2189
QN,39,043,7498,4313,996,2189
QN,39,044,7498,4313,996,2189
QN,39,045,7498,4313,996,2189
QN,39,046,7498,4313,996,2189
QN,39,047,7498,4313,996,2189
QN,39,048,7497,4313,996,2188
QN,39,049,7497,4313,996,2188
QN,39,050,7497,4313,996,2188
QN,39,051,7497,4313,996,2188
QN,39,052,7497,4313,996,2188
QN,40,001,4737,2396,805,1536
QN,40,002,4737,2396,805,1536
QN,40,003,4737,2396,805,1536
QN,40,004,4737,2396,805,1536
QN,40,005,4737,2396,805,1536
QN,40,006,4737,2396,805,1536
QN,40,007,4737,2396,805,1536
QN,40,008,4737,2396,805,1536
QN,40,009,4737,2396,805,1536
QN,40,010,4737,2396,805,1536
QN,40,011,4737,2396,805,1536
QN,40,012,4737,2396,805,1536
QN,40,013,4737,2396,805,1536
QN,40,014,4737,2396,805,1536
QN,40,015,4737,2396,805,1536
QN,40,016,4737,2396,805,1536
QN,40,017,4737,2396,805,1536
QN,40,018,4736,2395,805,1536
QN,40,019,4736,2395,805,1536
QN,40,020,4736,2395,805,1536
QN,40,021,4736,2395,805,1536
QN,40,022,4736,2395,805,1536
QN,40,023,4736,2395,805,1536
QN,40,024,4736,2395,805,1536
QN,40,025,4736,2395,805,1536
QN,40,026,4735,2395,805,1535
QN,40,027,4735,2395,805,1535
QN,40,028,4735,2395,805,1535
QN,40,029,4735,2395,805,1535
QN,40,030,4735,2395,805,1535
QN,40,031,4735,2395,805,1535
QN,40,032,4735,2395,805,1535
QN,40,033,4735,2395,805,1535
QN,40,034,4734,2395,805,1534
QN,40,035,4734,2395,805,1534
QN,40,036,4733,2395,804,1534
QN,40,037,4733,2395,804,1534
QN,40,038,4732,2395,804,1533
QN,40,039,4732,2395,804,1533
QN,40,040,4732,2395,804,1533
QN,40,041,4732,2395,804,1533
QN,40,042,4732,2395,804,1533
QN,40,043,4732,2395,804,1533
QN,40,044,4732,2395,804,1533
QN,40,045,4732,2395,804,1533
QN,40,046,4732,2395,804,1533
QN,40,047,4732,2395,804,1533
QN,40,048,4732,2395,804,1533
SI,61,001,2071,1211,281,579
SI,61,002,2071,1211,281,579
SI,61,003,2071,1211,281,579
SI,61,004,2071,1211,281,579
SI,61,005,2070,1211,281,578
SI,61,006,2070,1211,281,578
SI,61,007,2070,1211,281,578
SI,61,008,2070,1211,281,578
SI,61,009,2070,1211,281,578
SI,61,010,2070,1211,281,578
SI,61,011,2070,1211,281,578
