AD,ED,borough,pri_total_valid,pri_mam_share,pri_cuo_share
61,67,MN,378.0,0.656084656084656,0.34391534391534395
61,68,MN,436.0,0.6422018348623854,0.35779816513761464
61,69,MN,0.0,0.0,0.0
61,70,MN,0.0,0.0,0.0
61,71,MN,0.0,0.0,0.0
61,72,MN,0.0,0.0,0.0
61,73,MN,0.0,0.0,0.0
61,74,MN,0.0,0.0,0.0
65,1,MN,374.0,0.660427807486631,0.339572192513369
65,2,MN,363.0,0.6143250688705234,0.3856749311294766
65,3,MN,417.0,0.6330935251798561,0.36690647482014394
65,4,MN,359.0,0.6183844011142061,0.3816155988857939
65,5,MN,312.0,0.7403846153846154,0.2596153846153846
65,6,MN,312.0,0.7724358974358975,0.22756410256410253
65,7,MN,399.0,0.47619047619047616,0.5238095238095238
65,8,MN,291.0,0.47079037800687284,0.5292096219931272
65,9,MN,358.0,0.5726256983240223,0.4273743016759777
65,10,MN,377.0,0.6737400530503979,0.32625994694960214
65,11,MN,167.0,0.7005988023952096,0.29940119760479045
65,12,MN,131.0,0.2900763358778626,0.7099236641221374
65,13,MN,259.0,0.5907335907335908,0.4092664092664092
65,14,MN,158.0,0.5759493670886076,0.42405063291139244
65,15,MN,220.0,0.5909090909090909,0.40909090909090906
65,16,MN,143.0,0.46153846153846156,0.5384615384615384
65,17,MN,257.0,0.7898832684824902,0.21011673151750976
65,18,MN,198.0,0.3939393939393939,0.6060606060606061
65,19,MN,322.0,0.4937888198757764,0.5062111801242236
65,20,MN,237.0,0.7637130801687764,0.23628691983122363
65,21,MN,269.0,0.8438661710037175,0.15613382899628248
65,22,MN,167.0,0.6347305389221557,0.3652694610778443
65,23,MN,217.0,0.5023041474654378,0.49769585253456217
65,24,MN,141.0,0.4397163120567376,0.5602836879432624
65,25,MN,193.0,0.6683937823834197,0.33160621761658027
65,26,MN,339.0,0.415929203539823,0.584070796460177
65,27,MN,232.0,0.5603448275862069,0.43965517241379315
65,28,MN,512.0,0.48828125,0.51171875
65,29,MN,684.0,0.5935672514619883,0.4064327485380117
65,30,MN,183.0,0.4098360655737705,0.5901639344262295
65,31,MN,407.0,0.5184275184275184,0.48157248157248156
65,32,MN,387.0,0.6201550387596899,0.3798449612403101
65,33,MN,534.0,0.5823970037453183,0.41760299625468167
65,34,MN,226.0,0.8053097345132744,0.19469026548672563
65,35,MN,478.0,0.7677824267782427,0.2322175732217573
65,36,MN,158.0,0.7025316455696202,0.2974683544303798
65,37,MN,56.0,0.7321428571428571,0.2678571428571429
65,38,MN,105.0,0.6571428571428571,0.34285714285714286
65,39,MN,136.0,0.7720588235294118,0.2279411764705882
65,40,MN,463.0,0.838012958963283,0.16198704103671702
65,41,MN,399.0,0.8847117794486216,0.11528822055137844
65,42,MN,313.0,0.6198083067092651,0.3801916932907349
65,43,MN,364.0,0.8186813186813187,0.18131868131868134
65,44,MN,390.0,0.7,0.30000000000000004
65,45,MN,315.0,0.638095238095238,0.36190476190476195
65,46,MN,533.0,0.47654784240150094,0.5234521575984991
65,47,MN,204.0,0.5,0.5
65,48,MN,166.0,0.41566265060240964,0.5843373493975903
65,49,MN,364.0,0.7967032967032966,0.20329670329670335
65,50,MN,310.0,0.7838709677419354,0.21612903225806457
65,51,MN,288.0,0.8055555555555556,0.19444444444444442
65,52,MN,346.0,0.8352601156069365,0.16473988439306353
65,53,MN,316.0,0.8069620253164557,0.19303797468354433
65,54,MN,293.0,0.8225255972696246,0.1774744027303754
65,55,MN,247.0,0.5991902834008097,0.4008097165991903
65,56,MN,216.0,0.2962962962962963,0.7037037037037037
65,57,MN,664.0,0.8674698795180723,0.1325301204819277
65,58,MN,391.0,0.7928388746803069,0.2071611253196931
65,59,MN,416.0,0.8149038461538461,0.18509615384615385
65,60,MN,459.0,0.8191721132897604,0.18082788671023964
65,61,MN,204.0,0.6225490196078431,0.37745098039215685
65,62,MN,236.0,0.4830508474576271,0.5169491525423728
65,63,MN,230.0,0.46956521739130436,0.5304347826086957
65,64,MN,435.0,0.8275862068965517,0.1724137931034483
65,65,MN,191.0,0.3507853403141361,0.6492146596858639
65,66,MN,201.0,0.3781094527363184,0.6218905472636815
65,67,MN,237.0,0.5274261603375527,0.47257383966244726
65,68,MN,0.0,0.0,0.0
65,69,MN,0.0,0.0,0.0
65,70,MN,0.0,0.0,0.0
65,71,MN,0.0,0.0,0.0
66,1,MN,3.0,1.0,0.0
66,2,MN,342.0,0.6257309941520468,0.3742690058479532
66,3,MN,331.0,0.6435045317220544,0.35649546827794565
66,4,MN,565.0,0.4424778761061947,0.5575221238938053
66,5,MN,361.0,0.3767313019390582,0.6232686980609419
66,6,MN,447.0,0.4161073825503356,0.5838926174496644
66,7,MN,394.0,0.5126903553299492,0.4873096446700508
66,8,MN,382.0,0.46596858638743455,0.5340314136125655
66,9,MN,416.0,0.5721153846153846,0.4278846153846154
66,10,MN,380.0,0.5763157894736842,0.4236842105263158
66,11,MN,406.0,0.5073891625615764,0.4926108374384236
66,12,MN,468.0,0.48504273504273504,0.5149572649572649
66,13,MN,233.0,0.5064377682403434,0.49356223175965663
66,14,MN,423.0,0.6288416075650118,0.37115839243498816
66,15,MN,460.0,0.5369565217391304,0.46304347826086956
66,16,MN,512.0,0.623046875,0.376953125
66,17,MN,325.0,0.6369230769230769,0.3630769230769231
66,18,MN,369.0,0.6449864498644986,0.3550135501355014
66,19,MN,445.0,0.6629213483146067,0.3370786516853933
66,20,MN,354.0,0.596045197740113,0.403954802259887
66,21,MN,414.0,0.5169082125603864,0.48309178743961356
66,22,MN,18.0,0.8333333333333334,0.16666666666666663
66,23,MN,509.0,0.41453831041257366,0.5854616895874263
66,24,MN,483.0,0.4492753623188406,0.5507246376811594
66,25,MN,499.0,0.4849699398797595,0.5150300601202404
66,26,MN,375.0,0.536,0.46399999999999997
66,27,MN,276.0,0.6159420289855072,0.3840579710144928
66,28,MN,400.0,0.53,0.47
66,29,MN,349.0,0.6160458452722063,0.3839541547277937
66,30,MN,255.0,0.7411764705882353,0.2588235294117647
66,31,MN,386.0,0.6917098445595855,0.3082901554404145
66,32,MN,426.0,0.7276995305164319,0.2723004694835681
66,33,MN,346.0,0.5491329479768786,0.4508670520231214
66,34,MN,325.0,0.5384615384615384,0.46153846153846156
66,35,MN,423.0,0.46335697399527187,0.5366430260047281
66,36,MN,495.0,0.46464646464646464,0.5353535353535354
66,37,MN,506.0,0.4051383399209486,0.5948616600790514
66,38,MN,540.0,0.37037037037037035,0.6296296296296297
66,39,MN,131.0,0.48091603053435117,0.5190839694656488
66,40,MN,274.0,0.6313868613138686,0.36861313868613144
66,41,MN,431.0,0.5197215777262181,0.4802784222737819
66,42,MN,470.0,0.44468085106382976,0.5553191489361702
66,43,MN,290.0,0.6068965517241379,0.3931034482758621
66,44,MN,440.0,0.7363636363636363,0.26363636363636367
66,45,MN,428.0,0.75,0.25
66,46,MN,205.0,0.6585365853658537,0.3414634146341463
66,47,MN,453.0,0.6710816777041942,0.32891832229580575
66,48,MN,472.0,0.7944915254237288,0.2055084745762712
66,49,MN,553.0,0.7739602169981917,0.22603978300180827
66,50,MN,528.0,0.8106060606060606,0.18939393939393945
66,51,MN,589.0,0.8217317487266553,0.17826825127334467
66,52,MN,254.0,0.6889763779527559,0.3110236220472441
66,53,MN,349.0,0.830945558739255,0.16905444126074498
66,54,MN,375.0,0.744,0.256
66,55,MN,272.0,0.6838235294117647,0.3161764705882353
66,56,MN,421.0,0.7244655581947743,0.2755344418052257
66,57,MN,431.0,0.6334106728538283,0.36658932714617165
66,58,MN,441.0,0.5578231292517006,0.44217687074829937
66,59,MN,303.0,0.5412541254125413,0.45874587458745875
66,60,MN,315.0,0.6222222222222222,0.37777777777777777
66,61,MN,319.0,0.6112852664576802,0.3887147335423198
66,62,MN,20.0,0.4,0.6
66,63,MN,273.0,0.4652014652014652,0.5347985347985348
66,64,MN,405.0,0.5185185185185185,0.4814814814814815
66,65,MN,332.0,0.6054216867469879,0.39457831325301207
66,66,MN,474.0,0.35232067510548526,0.6476793248945147
66,67,MN,475.0,0.4336842105263158,0.5663157894736842
66,68,MN,503.0,0.44930417495029823,0.5506958250497018
66,69,MN,403.0,0.48635235732009924,0.5136476426799008
66,70,MN,349.0,0.5071633237822349,0.49283667621776506
66,71,MN,400.0,0.4575,0.5425
66,72,MN,183.0,0.33879781420765026,0.6612021857923498
66,73,MN,435.0,0.4436781609195402,0.5563218390804598
66,74,MN,67.0,0.9253731343283582,0.07462686567164178
66,75,MN,0.0,0.0,0.0
66,76,MN,0.0,0.0,0.0
66,77,MN,0.0,0.0,0.0
66,78,MN,0.0,0.0,0.0
67,1,MN,479.0,0.5219206680584552,0.47807933194154484
67,2,MN,334.0,0.5149700598802395,0.4850299401197605
67,3,MN,500.0,0.402,0.598
67,4,MN,574.0,0.4442508710801394,0.5557491289198606
67,5,MN,618.0,0.5,0.5
67,6,MN,142.0,0.3591549295774648,0.6408450704225352
67,7,MN,614.0,0.4543973941368078,0.5456026058631922
67,8,MN,524.0,0.42366412213740456,0.5763358778625954
67,9,MN,493.0,0.5476673427991886,0.4523326572008114
67,10,MN,539.0,0.3803339517625232,0.6196660482374767
67,11,MN,550.0,0.48,0.52
67,12,MN,665.0,0.49774436090225566,0.5022556390977444
67,13,MN,627.0,0.4178628389154705,0.5821371610845295
67,14,MN,441.0,0.37188208616780044,0.6281179138321995
67,15,MN,500.0,0.366,0.634
67,16,MN,614.0,0.38273615635179153,0.6172638436482085
67,17,MN,590.0,0.48983050847457626,0.5101694915254238
67,18,MN,566.0,0.5123674911660777,0.4876325088339223
67,19,MN,558.0,0.510752688172043,0.489247311827957
67,20,MN,555.0,0.527927927927928,0.472072072072072
67,21,MN,488.0,0.36475409836065575,0.6352459016393442
67,22,MN,524.0,0.39122137404580154,0.6087786259541985
67,23,MN,213.0,0.49765258215962443,0.5023474178403755
67,24,MN,598.0,0.4899665551839465,0.5100334448160535
67,25,MN,404.0,0.43564356435643564,0.5643564356435644
67,26,MN,715.0,0.6139860139860139,0.38601398601398607
67,27,MN,379.0,0.5408970976253298,0.4591029023746702
67,28,MN,368.0,0.5733695652173914,0.42663043478260865
67,29,MN,386.0,0.5958549222797928,0.40414507772020725
67,30,MN,588.0,0.564625850340136,0.435374149659864
67,31,MN,305.0,0.4459016393442623,0.5540983606557377
67,32,MN,461.0,0.368763557483731,0.631236442516269
67,33,MN,363.0,0.3884297520661157,0.6115702479338843
67,34,MN,637.0,0.47566718995290425,0.5243328100470958
67,35,MN,460.0,0.4434782608695652,0.5565217391304348
67,36,MN,605.0,0.30413223140495865,0.6958677685950414
67,37,MN,620.0,0.5032258064516129,0.49677419354838714
67,38,MN,696.0,0.4324712643678161,0.5675287356321839
67,39,MN,752.0,0.2912234042553192,0.7087765957446808
67,40,MN,650.0,0.33076923076923076,0.6692307692307693
67,41,MN,541.0,0.37707948243992606,0.6229205175600739
67,42,MN,635.0,0.31338582677165355,0.6866141732283464
67,43,MN,267.0,0.4044943820224719,0.5955056179775281
67,44,MN,661.0,0.32526475037821484,0.6747352496217851
67,45,MN,284.0,0.5035211267605634,0.4964788732394366
67,46,MN,219.0,0.4703196347031963,0.5296803652968036
67,47,MN,379.0,0.43535620052770446,0.5646437994722955
67,48,MN,376.0,0.5026595744680851,0.49734042553191493
67,49,MN,309.0,0.5339805825242718,0.46601941747572817
67,50,MN,310.0,0.6064516129032258,0.3935483870967742
67,51,MN,177.0,0.384180790960452,0.615819209039548
67,52,MN,434.0,0.5230414746543779,0.4769585253456221
67,53,MN,238.0,0.5882352941176471,0.4117647058823529
67,54,MN,320.0,0.68125,0.31875
67,55,MN,228.0,0.5701754385964912,0.4298245614035088
67,56,MN,319.0,0.5235109717868338,0.4764890282131662
67,57,MN,544.0,0.6084558823529411,0.3915441176470589
67,58,MN,328.0,0.7012195121951219,0.2987804878048781
67,59,MN,461.0,0.6637744034707158,0.3362255965292842
67,60,MN,539.0,0.6066790352504638,0.39332096474953615
67,61,MN,287.0,0.5714285714285714,0.4285714285714286
67,62,MN,499.0,0.7194388777555111,0.2805611222444889
67,63,MN,468.0,0.6816239316239316,0.31837606837606836
67,64,MN,330.0,0.6787878787878788,0.32121212121212117
67,65,MN,377.0,0.623342175066313,0.37665782493368705
67,66,MN,160.0,0.61875,0.38125
67,67,MN,432.0,0.6643518518518519,0.33564814814814814
67,68,MN,347.0,0.8040345821325648,0.19596541786743515
67,69,MN,0.0,0.0,0.0
67,70,MN,0.0,0.0,0.0
67,71,MN,0.0,0.0,0.0
68,1,MN,211.0,0.7014218009478673,0.2985781990521327
68,2,MN,182.0,0.3901098901098901,0.6098901098901099
68,3,MN,101.0,0.25742574257425743,0.7425742574257426
68,4,MN,294.0,0.6428571428571429,0.3571428571428571
68,5,MN,271.0,0.7343173431734318,0.2656826568265682
68,6,MN,211.0,0.5734597156398105,0.42654028436018954
68,7,MN,107.0,0.308411214953271,0.691588785046729
68,8,MN,550.0,0.6890909090909091,0.3109090909090909
68,9,MN,113.0,0.5575221238938053,0.4424778761061947
68,10,MN,151.0,0.31125827814569534,0.6887417218543046
68,11,MN,303.0,0.6468646864686468,0.3531353135313532
68,12,MN,322.0,0.6428571428571429,0.3571428571428571
68,13,MN,337.0,0.5133531157270029,0.48664688427299707
68,14,MN,170.0,0.6647058823529411,0.33529411764705885
68,15,MN,107.0,0.2803738317757009,0.719626168224299
68,16,MN,107.0,0.35514018691588783,0.6448598130841121
68,17,MN,226.0,0.5796460176991151,0.42035398230088494
68,18,MN,142.0,0.5,0.5
68,19,MN,184.0,0.532608695652174,0.46739130434782605
68,20,MN,188.0,0.5212765957446809,0.4787234042553191
68,21,MN,317.0,0.6466876971608833,0.35331230283911674
68,22,MN,152.0,0.618421052631579,0.381578947368421
68,23,MN,135.0,0.2814814814814815,0.7185185185185186
68,24,MN,11.0,0.09090909090909091,0.9090909090909091
68,25,MN,246.0,0.5365853658536586,0.46341463414634143
68,26,MN,149.0,0.5033557046979866,0.49664429530201337
68,27,MN,137.0,0.29927007299270075,0.7007299270072993
68,28,MN,373.0,0.774798927613941,0.22520107238605902
68,29,MN,318.0,0.7327044025157232,0.2672955974842768
68,30,MN,118.0,0.3474576271186441,0.652542372881356
68,31,MN,246.0,0.7439024390243902,0.25609756097560976
68,32,MN,357.0,0.6974789915966386,0.3025210084033614
68,33,MN,358.0,0.7318435754189944,0.26815642458100564
68,34,MN,224.0,0.33482142857142855,0.6651785714285714
68,35,MN,249.0,0.5180722891566265,0.4819277108433735
68,36,MN,178.0,0.6741573033707865,0.3258426966292135
68,37,MN,348.0,0.40229885057471265,0.5977011494252873
68,38,MN,399.0,0.5889724310776943,0.41102756892230574
68,39,MN,126.0,0.3492063492063492,0.6507936507936508
68,40,MN,190.0,0.41578947368421054,0.5842105263157895
68,41,MN,221.0,0.502262443438914,0.497737556561086
68,42,MN,176.0,0.4602272727272727,0.5397727272727273
68,43,MN,346.0,0.7341040462427746,0.2658959537572254
68,44,MN,393.0,0.638676844783715,0.361323155216285
68,45,MN,226.0,0.5176991150442478,0.4823008849557522
68,46,MN,274.0,0.5693430656934306,0.43065693430656937
68,47,MN,276.0,0.5,0.5
68,48,MN,326.0,0.3987730061349693,0.6012269938650308
68,49,MN,125.0,0.544,0.45599999999999996
68,50,MN,95.0,0.4,0.6
68,51,MN,310.0,0.3774193548387097,0.6225806451612903
68,52,MN,339.0,0.4277286135693215,0.5722713864306785
68,53,MN,277.0,0.7220216606498195,0.27797833935018046
68,54,MN,301.0,0.31893687707641194,0.6810631229235881
68,55,MN,495.0,0.3898989898989899,0.61010101010101
68,56,MN,167.0,0.6467065868263473,0.3532934131736527
68,57,MN,208.0,0.6826923076923077,0.3173076923076923
68,58,MN,209.0,0.48325358851674644,0.5167464114832536
68,59,MN,181.0,0.6685082872928176,0.33149171270718236
68,60,MN,217.0,0.6682027649769585,0.3317972350230415
68,61,MN,104.0,0.3942307692307692,0.6057692307692308
68,62,MN,477.0,0.7421383647798742,0.25786163522012584
68,63,MN,387.0,0.5839793281653747,0.4160206718346253
68,64,MN,254.0,0.41732283464566927,0.5826771653543308
68,65,MN,469.0,0.579957356076759,0.420042643923241
68,66,MN,621.0,0.5426731078904992,0.45732689210950084
68,67,MN,311.0,0.4758842443729904,0.5241157556270096
68,68,MN,162.0,0.7407407407407407,0.2592592592592593
68,69,MN,168.0,0.2619047619047619,0.7380952380952381
68,70,MN,412.0,0.6213592233009708,0.3786407766990292
68,71,MN,219.0,0.4520547945205479,0.547945205479452
68,72,MN,64.0,0.578125,0.421875
68,73,MN,99.0,0.5151515151515151,0.48484848484848486
68,74,MN,248.0,0.6048387096774194,0.3951612903225806
68,75,MN,136.0,0.27205882352941174,0.7279411764705883
68,76,MN,13.0,0.6153846153846154,0.3846153846153846
68,77,MN,262.0,0.6106870229007634,0.3893129770992366
68,78,MN,0.0,0.0,0.0
68,79,MN,0.0,0.0,0.0
68,80,MN,0.0,0.0,0.0
68,81,MN,0.0,0.0,0.0
68,82,MN,0.0,0.0,0.0
69,1,MN,113.0,0.26548672566371684,0.7345132743362832
69,2,MN,356.0,0.601123595505618,0.398876404494382
69,3,MN,161.0,0.32919254658385094,0.670807453416149
69,4,MN,122.0,0.28688524590163933,0.7131147540983607
69,5,MN,370.0,0.7405405405405405,0.2594594594594595
69,6,MN,671.0,0.7317436661698957,0.2682563338301043
69,7,MN,476.0,0.707983193277311,0.29201680672268904
69,8,MN,373.0,0.839142091152815,0.16085790884718498
69,9,MN,379.0,0.7598944591029023,0.24010554089709768
69,10,MN,212.0,0.8254716981132075,0.17452830188679247
69,11,MN,571.0,0.6795096322241682,0.32049036777583184
69,12,MN,712.0,0.651685393258427,0.348314606741573
69,13,MN,479.0,0.6242171189979123,0.3757828810020877
69,14,MN,572.0,0.7692307692307693,0.23076923076923073
69,15,MN,391.0,0.5831202046035806,0.4168797953964194
69,16,MN,231.0,0.6190476190476191,0.38095238095238093
69,17,MN,283.0,0.7173144876325088,0.2826855123674912
69,18,MN,484.0,0.6487603305785123,0.35123966942148765
69,19,MN,273.0,0.6703296703296703,0.3296703296703297
69,20,MN,426.0,0.8075117370892019,0.19248826291079812
69,21,MN,281.0,0.701067615658363,0.29893238434163705
69,22,MN,490.0,0.6836734693877551,0.3163265306122449
69,23,MN,455.0,0.6285714285714286,0.37142857142857144
69,24,MN,191.0,0.28272251308900526,0.7172774869109948
69,25,MN,326.0,0.5429447852760736,0.4570552147239264
69,26,MN,138.0,0.35507246376811596,0.644927536231884
69,27,MN,381.0,0.7086614173228346,0.2913385826771654
69,28,MN,384.0,0.6432291666666666,0.35677083333333337
69,29,MN,673.0,0.6835066864784547,0.3164933135215453
69,30,MN,596.0,0.6778523489932886,0.3221476510067114
69,31,MN,286.0,0.6853146853146853,0.3146853146853147
69,32,MN,184.0,0.4673913043478261,0.5326086956521738
69,33,MN,529.0,0.6389413988657845,0.3610586011342155
69,34,MN,403.0,0.5037220843672456,0.49627791563275436
69,35,MN,379.0,0.45646437994722955,0.5435356200527705
69,36,MN,452.0,0.4225663716814159,0.5774336283185841
69,37,MN,453.0,0.5253863134657837,0.4746136865342163
69,38,MN,482.0,0.5705394190871369,0.4294605809128631
69,39,MN,606.0,0.6155115511551155,0.38448844884488453
69,40,MN,373.0,0.6032171581769437,0.39678284182305634
69,41,MN,660.0,0.5742424242424242,0.4257575757575758
69,42,MN,646.0,0.6160990712074303,0.38390092879256965
69,43,MN,609.0,0.5796387520525451,0.4203612479474549
69,44,MN,312.0,0.6314102564102564,0.3685897435897436
69,45,MN,775.0,0.5935483870967742,0.40645161290322585
69,46,MN,560.0,0.5732142857142857,0.4267857142857143
69,47,MN,454.0,0.4647577092511013,0.5352422907488987
69,48,MN,561.0,0.49019607843137253,0.5098039215686274
69,49,MN,409.0,0.6185819070904646,0.38141809290953543
69,50,MN,583.0,0.5506003430531733,0.4493996569468267
69,51,MN,425.0,0.5764705882352941,0.42352941176470593
69,52,MN,605.0,0.543801652892562,0.456198347107438
69,53,MN,420.0,0.43333333333333335,0.5666666666666667
69,54,MN,525.0,0.5733333333333334,0.42666666666666664
69,55,MN,250.0,0.708,0.29200000000000004
69,56,MN,390.0,0.5307692307692308,0.46923076923076923
69,57,MN,310.0,0.5225806451612903,0.4774193548387097
69,58,MN,591.0,0.5651438240270727,0.43485617597292725
69,59,MN,525.0,0.5542857142857143,0.44571428571428573
69,60,MN,535.0,0.4654205607476635,0.5345794392523364
69,61,MN,383.0,0.5039164490861618,0.49608355091383816
69,62,MN,358.0,0.43575418994413406,0.5642458100558659
69,63,MN,287.0,0.5400696864111498,0.45993031358885017
69,64,MN,224.0,0.4642857142857143,0.5357142857142857
69,65,MN,381.0,0.4435695538057743,0.5564304461942258
69,66,MN,537.0,0.527001862197393,0.472998137802607
69,67,MN,341.0,0.4868035190615836,0.5131964809384164
69,68,MN,450.0,0.49333333333333335,0.5066666666666666
69,69,MN,427.0,0.4496487119437939,0.550351288056206
69,70,MN,411.0,0.51338199513382,0.48661800486618
69,71,MN,565.0,0.5805309734513274,0.4194690265486726
69,72,MN,387.0,0.5529715762273901,0.4470284237726099
69,73,MN,609.0,0.5188834154351396,0.4811165845648604
69,74,MN,381.0,0.5721784776902887,0.42782152230971127
69,75,MN,399.0,0.3283208020050125,0.6716791979949874
69,76,MN,342.0,0.6695906432748538,0.33040935672514615
69,77,MN,0.0,0.0,0.0
69,78,MN,0.0,0.0,0.0
69,79,MN,0.0,0.0,0.0
69,80,MN,0.0,0.0,0.0
69,81,MN,0.0,0.0,0.0
69,82,MN,0.0,0.0,0.0
69,83,MN,0.0,0.0,0.0
69,84,MN,0.0,0.0,0.0
70,1,MN,358.0,0.6620111731843575,0.33798882681564246
70,2,MN,222.0,0.5585585585585585,0.4414414414414415
70,3,MN,296.0,0.5033783783783784,0.4966216216216216
70,4,MN,349.0,0.7335243553008596,0.2664756446991404
70,5,MN,236.0,0.6864406779661016,0.31355932203389836
70,6,MN,236.0,0.6101694915254238,0.38983050847457623
70,7,MN,242.0,0.5330578512396694,0.4669421487603306
70,8,MN,236.0,0.5254237288135594,0.47457627118644063
70,9,MN,225.0,0.5822222222222222,0.4177777777777778
70,10,MN,198.0,0.5909090909090909,0.40909090909090906
70,11,MN,194.0,0.42783505154639173,0.5721649484536082
70,12,MN,182.0,0.5879120879120879,0.41208791208791207
70,13,MN,489.0,0.8077709611451943,0.1922290388548057
70,14,MN,275.0,0.5818181818181818,0.4181818181818182
70,15,MN,226.0,0.5973451327433629,0.40265486725663713
70,16,MN,544.0,0.7849264705882353,0.21507352941176472
70,17,MN,151.0,0.7019867549668874,0.29801324503311255
70,18,MN,410.0,0.7975609756097561,0.20243902439024386
70,19,MN,294.0,0.6598639455782312,0.34013605442176875
70,20,MN,503.0,0.7196819085487077,0.2803180914512923
70,21,MN,338.0,0.7307692307692307,0.2692307692307693
70,22,MN,395.0,0.6,0.4
70,23,MN,229.0,0.4759825327510917,0.5240174672489083
70,24,MN,229.0,0.5414847161572053,0.4585152838427947
70,25,MN,189.0,0.5185185185185185,0.4814814814814815
70,26,MN,397.0,0.6372795969773299,0.36272040302267006
70,27,MN,399.0,0.6842105263157895,0.3157894736842105
70,28,MN,382.0,0.6596858638743456,0.3403141361256544
70,29,MN,552.0,0.6829710144927537,0.31702898550724634
70,30,MN,532.0,0.706766917293233,0.29323308270676696
70,31,MN,439.0,0.662870159453303,0.33712984054669703
70,32,MN,315.0,0.6888888888888889,0.3111111111111111
70,33,MN,384.0,0.7265625,0.2734375
70,34,MN,365.0,0.6876712328767123,0.3123287671232877
70,35,MN,441.0,0.6349206349206349,0.3650793650793651
70,36,MN,323.0,0.5263157894736842,0.4736842105263158
70,37,MN,143.0,0.6153846153846154,0.3846153846153846
70,38,MN,250.0,0.588,0.41200000000000003
70,39,MN,361.0,0.6814404432132964,0.31855955678670356
70,40,MN,190.0,0.6157894736842106,0.38421052631578945
70,41,MN,403.0,0.5607940446650124,0.43920595533498763
70,42,MN,129.0,0.4806201550387597,0.5193798449612403
70,43,MN,280.0,0.3142857142857143,0.6857142857142857
70,44,MN,476.0,0.4474789915966387,0.5525210084033614
70,45,MN,127.0,0.3700787401574803,0.6299212598425197
70,46,MN,157.0,0.3503184713375796,0.6496815286624205
70,47,MN,311.0,0.7009646302250804,0.2990353697749196
70,48,MN,264.0,0.7272727272727273,0.2727272727272727
70,49,MN,243.0,0.6707818930041153,0.3292181069958847
70,50,MN,246.0,0.5853658536585366,0.41463414634146345
70,51,MN,121.0,0.371900826446281,0.628099173553719
70,52,MN,128.0,0.265625,0.734375
70,53,MN,330.0,0.593939393939394,0.406060606060606
70,54,MN,466.0,0.7553648068669528,0.24463519313304716
70,55,MN,390.0,0.7102564102564103,0.2897435897435897
70,56,MN,391.0,0.7263427109974424,0.2736572890025576
70,57,MN,293.0,0.7235494880546075,0.2764505119453925
70,58,MN,470.0,0.6382978723404256,0.36170212765957444
70,59,MN,333.0,0.6546546546546547,0.34534534534534533
70,60,MN,517.0,0.7001934235976789,0.2998065764023211
70,61,MN,384.0,0.6822916666666666,0.31770833333333337
70,62,MN,476.0,0.6323529411764706,0.36764705882352944
70,63,MN,296.0,0.5540540540540541,0.44594594594594594
70,64,MN,486.0,0.7016460905349794,0.2983539094650206
70,65,MN,371.0,0.6199460916442049,0.3800539083557951
70,66,MN,559.0,0.6171735241502684,0.3828264758497316
70,67,MN,197.0,0.4010152284263959,0.5989847715736041
70,68,MN,184.0,0.3641304347826087,0.6358695652173914
70,69,MN,429.0,0.5547785547785548,0.44522144522144524
70,70,MN,167.0,0.5449101796407185,0.45508982035928147
70,71,MN,336.0,0.5029761904761905,0.49702380952380953
70,72,MN,0.0,0.0,0.0
70,73,MN,0.0,0.0,0.0
70,74,MN,0.0,0.0,0.0
71,1,MN,512.0,0.802734375,0.197265625
71,2,MN,481.0,0.7692307692307693,0.23076923076923073
71,3,MN,701.0,0.6476462196861626,0.35235378031383735
71,4,MN,831.0,0.7436823104693141,0.2563176895306859
71,5,MN,718.0,0.7534818941504178,0.24651810584958223
71,6,MN,634.0,0.6403785488958991,0.35962145110410093
71,7,MN,566.0,0.7720848056537103,0.2279151943462897
71,8,MN,479.0,0.6951983298538622,0.3048016701461378
71,9,MN,542.0,0.7749077490774908,0.22509225092250917
71,10,MN,395.0,0.7772151898734178,0.22278481012658224
71,11,MN,313.0,0.8402555910543131,0.15974440894568687
71,12,MN,275.0,0.6872727272727273,0.31272727272727274
71,13,MN,330.0,0.7090909090909091,0.2909090909090909
71,14,MN,292.0,0.6164383561643836,0.3835616438356164
71,15,MN,321.0,0.7320872274143302,0.2679127725856698
71,16,MN,299.0,0.6755852842809364,0.32441471571906355
71,17,MN,368.0,0.7690217391304348,0.2309782608695652
71,18,MN,337.0,0.6973293768545994,0.3026706231454006
71,19,MN,277.0,0.8194945848375451,0.18050541516245489
71,20,MN,277.0,0.6173285198555957,0.38267148014440433
71,21,MN,278.0,0.6258992805755396,0.37410071942446044
71,22,MN,258.0,0.624031007751938,0.375968992248062
71,23,MN,289.0,0.5986159169550173,0.40138408304498274
71,24,MN,527.0,0.5996204933586338,0.40037950664136623
71,25,MN,194.0,0.711340206185567,0.28865979381443296
71,26,MN,313.0,0.7252396166134185,0.2747603833865815
71,27,MN,346.0,0.6416184971098265,0.35838150289017345
71,28,MN,296.0,0.6452702702702703,0.3547297297297297
71,29,MN,277.0,0.5342960288808665,0.46570397111913353
71,30,MN,272.0,0.6360294117647058,0.36397058823529416
71,31,MN,118.0,0.3389830508474576,0.6610169491525424
71,32,MN,188.0,0.32978723404255317,0.6702127659574468
71,33,MN,32.0,0.25,0.75
71,34,MN,142.0,0.33098591549295775,0.6690140845070423
71,35,MN,324.0,0.6327160493827161,0.3672839506172839
